id,hubblScoreId,score,subScoreArea,createdAt,updatedAt
32981,6597,0.9564447649863399,Innovation Readiness,2026-05-04T00:49:07.742Z,2026-05-04T00:49:07.742Z
32982,6597,0.6420835251299082,Security,2026-05-04T00:49:07.742Z,2026-05-04T00:49:07.742Z
32983,6597,0.9878083480136346,Adoption,2026-05-04T00:49:07.742Z,2026-05-04T00:49:07.742Z
32984,6597,0.9798286681439282,Automation,2026-05-04T00:49:07.742Z,2026-05-04T00:49:07.742Z
32985,6597,0.9966759233821804,UX,2026-05-04T00:49:07.742Z,2026-05-04T00:49:07.742Z
